,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
24,1638820355.386369,35.31,24.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75
25,1638820355.5143695,35.34,24.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
26,1638820355.6553621,35.34,24.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25
27,1638820355.7963362,35.27,24.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
28,1638820355.9363327,35.34,24.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
29,1638820356.0643687,35.25,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25
30,1638820356.2063692,35.19,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
31,1638820356.3533742,35.34,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75
32,1638820356.4783344,35.3,24.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
33,1638820356.6193345,35.29,24.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5
34,1638820356.7473347,35.32,24.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75
35,1638820356.8883324,35.2,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
36,1638820357.028332,35.21,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25
37,1638820357.1723628,35.25,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75
38,1638820357.3003685,35.26,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
39,1638820357.445334,35.26,24.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25
40,1638820357.5723627,35.35,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
41,1638820357.712362,35.18,24.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
42,1638820357.8543324,35.27,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25
43,1638820357.9993343,35.18,24.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
44,1638820358.1233683,35.31,24.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75
45,1638820358.2633471,35.16,24.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
46,1638820358.4033368,35.17,24.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
47,1638820358.5463362,35.2,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75
48,1638820358.6723676,35.19,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
49,1638820358.8163323,35.17,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25
50,1638820358.9563634,35.3,24.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75
51,1638820359.0983331,35.16,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
52,1638820359.238368,35.25,24.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25
53,1638820359.3643358,35.25,24.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5
54,1638820359.5083675,35.25,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
55,1638820359.6363618,35.27,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25
56,1638820359.7793622,35.16,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
57,1638820359.9203618,35.18,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75
58,1638820360.048363,35.26,24.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25
59,1638820360.192369,35.14,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5
60,1638820360.334363,35.04,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75
61,1638820360.4603655,35.28,24.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
62,1638820360.6023688,35.19,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25
63,1638820360.7433927,35.11,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75
64,1638820360.8843615,35.1,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
65,1638820361.0103347,35.16,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25
66,1638820361.154337,35.24,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75
67,1638820361.2973354,35.26,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
68,1638820361.4223351,35.09,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25
69,1638820361.5603325,35.21,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
70,1638820361.6993337,35.11,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
71,1638820361.837334,35.04,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25
72,1638820361.979338,35.09,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
73,1638820362.1183343,35.01,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75
